AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,963,0,275,41,0,0,0,11,34,42,7,2024-02-21,147,1600 - 1700,2024-08-05 10:20:57,43,13,645,43,A273,Tom Bradley International Terminal,1321,9,676,41
LAX,Los Angeles International Airport,670,0,411,61,6,0,0,15,28,28,8,2024-02-21,93,1700 - 1800,2024-08-05 10:20:57,53,15,511,53,A273,Tom Bradley International Terminal,1176,14,665,52
LAX,Los Angeles International Airport,550,0,479,43,0,0,0,15,26,32,6,2024-02-21,105,1800 - 1900,2024-08-05 10:20:57,41,18,518,41,A273,Tom Bradley International Terminal,1104,13,586,36
LAX,Los Angeles International Airport,613,0,602,334,240,29,0,25,23,50,9,2024-02-21,218,1900 - 2000,2024-08-05 10:20:57,85,30,655,74,A273,Tom Bradley International Terminal,1868,22,1213,85
LAX,Los Angeles International Airport,295,0,198,4,0,0,0,13,19,15,4,2024-02-21,53,2000 - 2100,2024-08-05 10:20:57,31,16,118,31,A273,Tom Bradley International Terminal,512,13,394,31
LAX,Los Angeles International Airport,517,0,225,2,0,0,0,12,18,23,4,2024-02-21,96,2100 - 2200,2024-08-05 10:20:57,31,15,259,31,A273,Tom Bradley International Terminal,767,10,508,31
LAX,Los Angeles International Airport,489,0,445,99,15,0,0,18,20,29,7,2024-02-21,35,2200 - 2300,2024-08-05 10:20:57,57,22,431,57,A273,Tom Bradley International Terminal,1077,14,646,57
LAX,Los Angeles International Airport,231,0,388,93,8,0,0,20,15,23,4,2024-02-21,34,2300 - 0000,2024-08-05 10:20:57,47,24,304,46,A273,Tom Bradley International Terminal,743,17,439,47
LAX,Los Angeles International Airport,5,0,0,0,0,0,0,0,1,1,1,2024-02-22,0,1000 - 1100,2024-08-05 10:20:57,1,0,3,1,A27F,Atlantic Aviation GAF,6,1,3,1
LAX,Los Angeles International Airport,7,0,0,0,0,0,0,0,1,1,1,2024-02-22,0,1100 - 1200,2024-08-05 10:20:57,2,0,0,0,A27F,Atlantic Aviation GAF,8,0,8,2
LAX,Los Angeles International Airport,4,0,0,0,0,0,0,0,1,2,1,2024-02-22,0,1800 - 1900,2024-08-05 10:20:57,1,0,0,0,A27F,Atlantic Aviation GAF,6,0,6,1
LAX,Los Angeles International Airport,142,0,90,23,30,74,67,41,7,12,2,2024-02-22,29,1000 - 1100,2024-08-05 10:20:57,115,60,268,115,A278,Satellite 7,438,13,170,111
LAX,Los Angeles International Airport,78,0,4,0,0,1,47,44,6,5,1,2024-02-22,10,1100 - 1200,2024-08-05 10:20:57,109,96,54,109,A278,Satellite 7,135,12,81,106
LAX,Los Angeles International Airport,113,0,10,19,41,95,12,42,6,8,1,2024-02-22,34,1200 - 1300,2024-08-05 10:20:57,93,66,180,93,A278,Satellite 7,298,7,118,17
LAX,Los Angeles International Airport,139,0,12,0,0,0,0,9,5,5,1,2024-02-22,37,1300 - 1400,2024-08-05 10:20:57,16,9,5,13,A278,Satellite 7,156,9,151,16
LAX,Los Angeles International Airport,100,0,39,0,0,0,0,12,6,3,1,2024-02-22,17,1400 - 1500,2024-08-05 10:20:57,18,12,30,17,A278,Satellite 7,142,12,112,18
LAX,Los Angeles International Airport,166,0,52,0,0,0,0,10,6,8,2,2024-02-22,19,1500 - 1600,2024-08-05 10:20:57,19,10,46,18,A278,Satellite 7,226,11,180,19
LAX,Los Angeles International Airport,103,0,72,0,0,0,0,14,7,0,1,2024-02-22,37,1600 - 1700,2024-08-05 10:20:57,23,15,26,22,A278,Satellite 7,175,13,149,23
LAX,Los Angeles International Airport,353,0,157,51,47,11,0,18,12,16,4,2024-02-22,82,1700 - 1800,2024-08-05 10:20:57,63,33,194,63,A278,Satellite 7,635,11,441,55
LAX,Los Angeles International Airport,174,0,181,45,0,0,0,17,9,14,3,2024-02-22,50,1800 - 1900,2024-08-05 10:20:57,42,27,102,42,A278,Satellite 7,414,14,312,37
LAX,Los Angeles International Airport,298,0,299,244,98,171,0,32,26,30,6,2024-02-22,171,0500 - 0600,2024-08-05 10:20:57,79,43,556,79,A273,Tom Bradley International Terminal,1140,21,584,69
LAX,Los Angeles International Airport,159,0,335,219,275,334,0,41,27,32,6,2024-02-22,148,0600 - 0700,2024-08-05 10:20:57,88,57,667,88,A273,Tom Bradley International Terminal,1354,27,687,86
LAX,Los Angeles International Airport,201,0,186,239,120,0,0,28,27,17,3,2024-02-22,80,0700 - 0800,2024-08-05 10:20:57,56,39,374,56,A273,Tom Bradley International Terminal,763,18,389,55
LAX,Los Angeles International Airport,193,0,370,210,35,0,0,24,28,25,5,2024-02-22,32,0800 - 0900,2024-08-05 10:20:57,51,25,563,51,A273,Tom Bradley International Terminal,833,23,270,51
LAX,Los Angeles International Airport,426,0,489,264,77,1,0,22,29,42,6,2024-02-22,116,0900 - 1000,2024-08-05 10:20:57,62,29,774,62,A273,Tom Bradley International Terminal,1299,13,525,49
LAX,Los Angeles International Airport,308,0,359,178,146,38,0,27,29,27,4,2024-02-22,93,1000 - 1100,2024-08-05 10:20:57,69,40,389,69,A273,Tom Bradley International Terminal,1056,19,667,69
LAX,Los Angeles International Airport,298,0,281,171,160,272,73,40,29,41,7,2024-02-22,133,1100 - 1200,2024-08-05 10:20:57,120,50,898,120,A273,Tom Bradley International Terminal,1296,17,398,108
LAX,Los Angeles International Airport,139,0,244,305,201,492,60,49,31,43,7,2024-02-22,127,1200 - 1300,2024-08-05 10:20:57,105,65,845,105,A273,Tom Bradley International Terminal,1484,30,639,97
LAX,Los Angeles International Airport,285,0,490,233,235,478,244,48,46,59,8,2024-02-22,160,1300 - 1400,2024-08-05 10:20:57,112,66,1164,112,A273,Tom Bradley International Terminal,2024,25,860,99
LAX,Los Angeles International Airport,238,0,343,193,34,441,129,46,38,38,8,2024-02-22,152,1400 - 1500,2024-08-05 10:20:57,101,68,788,101,A273,Tom Bradley International Terminal,1416,20,628,96
LAX,Los Angeles International Airport,112,0,240,297,78,166,0,37,34,32,4,2024-02-22,60,1500 - 1600,2024-08-05 10:20:57,83,52,356,83,A273,Tom Bradley International Terminal,925,28,569,79
LAX,Los Angeles International Airport,331,0,544,536,158,1,0,27,33,43,9,2024-02-22,140,1600 - 1700,2024-08-05 10:20:57,62,34,1013,62,A273,Tom Bradley International Terminal,1613,16,600,55
LAX,Los Angeles International Airport,521,0,303,0,0,0,0,12,26,29,6,2024-02-22,121,1700 - 1800,2024-08-05 10:20:57,30,15,439,30,A273,Tom Bradley International Terminal,853,8,414,29
LAX,Los Angeles International Airport,611,0,508,32,0,0,0,14,26,34,8,2024-02-22,102,1800 - 1900,2024-08-05 10:20:57,45,14,506,45,A273,Tom Bradley International Terminal,1185,14,679,43
LAX,Los Angeles International Airport,392,0,483,530,344,340,0,36,32,65,7,2024-02-22,110,1900 - 2000,2024-08-05 10:20:57,89,43,1092,89,A273,Tom Bradley International Terminal,2154,29,1062,82
LAX,Los Angeles International Airport,208,0,323,54,91,9,0,24,19,20,5,2024-02-22,107,2000 - 2100,2024-08-05 10:20:57,64,42,173,64,A273,Tom Bradley International Terminal,705,18,532,61
LAX,Los Angeles International Airport,429,0,612,123,19,0,0,19,25,37,7,2024-02-22,135,2100 - 2200,2024-08-05 10:20:57,56,23,547,56,A273,Tom Bradley International Terminal,1220,15,673,37
LAX,Los Angeles International Airport,168,0,263,15,0,0,0,17,22,13,3,2024-02-22,10,2200 - 2300,2024-08-05 10:20:57,33,20,254,33,A273,Tom Bradley International Terminal,459,14,205,33
LAX,Los Angeles International Airport,250,0,210,3,0,0,0,14,20,13,3,2024-02-22,14,2300 - 0000,2024-08-05 10:20:57,43,16,216,43,A273,Tom Bradley International Terminal,476,12,260,26
LAX,Los Angeles International Airport,141,0,186,78,42,0,0,23,8,15,2,2024-02-23,54,1000 - 1100,2024-08-05 10:20:57,53,31,160,53,A278,Satellite 7,462,19,302,50
LAX,Los Angeles International Airport,9,0,39,35,30,0,0,34,8,4,1,2024-02-23,8,1100 - 1200,2024-08-05 10:20:57,51,40,75,51,A278,Satellite 7,117,23,42,49
LAX,Los Angeles International Airport,135,0,59,91,20,0,0,22,7,10,1,2024-02-23,45,1200 - 1300,2024-08-05 10:20:57,49,29,128,49,A278,Satellite 7,315,18,187,44
LAX,Los Angeles International Airport,144,0,2,0,0,0,0,10,6,5,1,2024-02-23,21,1300 - 1400,2024-08-05 10:20:57,16,10,7,12,A278,Satellite 7,151,10,144,16
LAX,Los Angeles International Airport,91,0,31,0,0,0,0,12,7,2,1,2024-02-23,20,1400 - 1500,2024-08-05 10:20:57,21,13,25,21,A278,Satellite 7,124,11,99,20
LAX,Los Angeles International Airport,99,0,55,0,0,0,0,13,7,5,1,2024-02-23,20,1500 - 1600,2024-08-05 10:20:57,19,12,27,19,A278,Satellite 7,159,13,132,19
LAX,Los Angeles International Airport,143,0,21,0,0,0,0,9,8,1,1,2024-02-23,11,1600 - 1700,2024-08-05 10:20:57,18,8,15,16,A278,Satellite 7,165,9,150,18
LAX,Los Angeles International Airport,394,0,169,117,69,130,0,26,11,28,5,2024-02-23,116,1700 - 1800,2024-08-05 10:20:57,84,34,251,84,A278,Satellite 7,907,23,656,80
LAX,Los Angeles International Airport,57,0,15,57,160,2,0,38,7,4,2,2024-02-23,47,1800 - 1900,2024-08-05 10:20:57,61,46,78,61,A278,Satellite 7,295,35,217,59
LAX,Los Angeles International Airport,191,0,365,371,159,47,0,31,26,34,5,2024-02-23,268,0500 - 0600,2024-08-05 10:20:57,84,37,340,84,A273,Tom Bradley International Terminal,1167,29,827,75
LAX,Los Angeles International Airport,254,0,369,286,266,58,0,31,28,47,7,2024-02-23,162,0600 - 0700,2024-08-05 10:20:57,79,42,664,79,A273,Tom Bradley International Terminal,1280,20,616,76
LAX,Los Angeles International Airport,226,0,289,392,472,131,6,37,30,50,6,2024-02-23,129,0700 - 0800,2024-08-05 10:20:57,101,48,961,101,A273,Tom Bradley International Terminal,1566,21,605,64
LAX,Los Angeles International Airport,152,0,136,593,365,51,9,38,31,33,6,2024-02-23,121,0800 - 0900,2024-08-05 10:20:57,92,43,748,87,A273,Tom Bradley International Terminal,1339,31,591,92
LAX,Los Angeles International Airport,224,142,234,323,232,414,388,61,31,66,7,2024-02-23,152,0900 - 1000,2024-08-05 10:20:57,134,76,1404,134,A273,Tom Bradley International Terminal,2023,30,619,132
LAX,Los Angeles International Airport,127,39,146,304,123,58,206,54,25,33,5,2024-02-23,110,1000 - 1100,2024-08-05 10:20:57,128,85,447,128,A273,Tom Bradley International Terminal,1036,31,589,117
LAX,Los Angeles International Airport,136,0,49,102,199,550,4,54,31,27,5,2024-02-23,122,1100 - 1200,2024-08-05 10:20:57,93,66,676,93,A273,Tom Bradley International Terminal,1067,35,391,71
LAX,Los Angeles International Airport,250,0,334,357,122,524,125,47,35,55,8,2024-02-23,164,1200 - 1300,2024-08-05 10:20:57,104,61,1062,104,A273,Tom Bradley International Terminal,1767,26,705,94
LAX,Los Angeles International Airport,327,0,463,209,98,470,195,45,33,53,7,2024-02-23,185,1300 - 1400,2024-08-05 10:20:57,110,68,914,110,A273,Tom Bradley International Terminal,1815,22,901,106
LAX,Los Angeles International Airport,98,13,50,205,81,136,195,59,31,19,4,2024-02-23,99,1400 - 1500,2024-08-05 10:20:57,124,82,411,124,A273,Tom Bradley International Terminal,797,36,386,119
LAX,Los Angeles International Airport,342,0,319,518,173,436,90,42,27,62,9,2024-02-23,152,1500 - 1600,2024-08-05 10:20:57,109,63,888,109,A273,Tom Bradley International Terminal,1940,26,1052,93
LAX,Los Angeles International Airport,295,70,417,284,66,221,414,53,24,58,9,2024-02-23,177,1600 - 1700,2024-08-05 10:20:57,134,80,999,134,A273,Tom Bradley International Terminal,1825,21,826,92
LAX,Los Angeles International Airport,199,72,77,20,6,35,154,57,21,19,4,2024-02-23,72,1700 - 1800,2024-08-05 10:20:57,136,90,347,136,A273,Tom Bradley International Terminal,582,11,235,103
LAX,Los Angeles International Airport,390,504,229,274,227,150,61,68,30,64,8,2024-02-23,208,1800 - 1900,2024-08-05 10:20:57,192,100,1021,192,A273,Tom Bradley International Terminal,1899,32,878,172
LAX,Los Angeles International Airport,133,601,110,295,509,236,12,89,28,62,8,2024-02-23,132,1900 - 2000,2024-08-05 10:20:57,228,134,992,228,A273,Tom Bradley International Terminal,1958,46,966,215
LAX,Los Angeles International Airport,202,225,88,291,473,162,11,61,25,39,8,2024-02-23,203,2000 - 2100,2024-08-05 10:20:57,188,113,437,188,A273,Tom Bradley International Terminal,1491,42,1054,182
LAX,Los Angeles International Airport,203,170,230,166,65,28,18,51,26,27,4,2024-02-23,90,2100 - 2200,2024-08-05 10:20:57,167,77,469,167,A273,Tom Bradley International Terminal,907,25,438,158
LAX,Los Angeles International Airport,140,0,341,332,112,61,183,43,23,35,8,2024-02-23,39,2200 - 2300,2024-08-05 10:20:57,114,61,552,114,A273,Tom Bradley International Terminal,1204,28,652,103
LAX,Los Angeles International Airport,41,0,107,235,231,212,0,47,23,22,5,2024-02-23,27,2300 - 0000,2024-08-05 10:20:57,86,58,382,86,A273,Tom Bradley International Terminal,848,38,466,86
LAX,Los Angeles International Airport,170,0,83,103,104,125,0,35,7,8,3,2024-02-24,69,1000 - 1100,2024-08-05 10:20:57,72,31,189,63,A278,Satellite 7,593,37,404,72
LAX,Los Angeles International Airport,6,0,5,95,70,0,0,42,7,4,1,2024-02-24,9,1100 - 1200,2024-08-05 10:20:57,51,34,5,36,A278,Satellite 7,180,42,175,51
LAX,Los Angeles International Airport,164,0,139,8,0,0,0,15,7,10,1,2024-02-24,56,1200 - 1300,2024-08-05 10:20:57,31,14,67,31,A278,Satellite 7,321,15,254,31
LAX,Los Angeles International Airport,183,0,151,0,0,0,0,14,6,4,2,2024-02-24,48,1300 - 1400,2024-08-05 10:20:57,27,14,8,19,A278,Satellite 7,338,14,330,27
LAX,Los Angeles International Airport,162,0,130,0,0,0,0,14,8,4,2,2024-02-24,24,1500 - 1600,2024-08-05 10:20:57,26,16,33,26,A278,Satellite 7,296,14,263,26
LAX,Los Angeles International Airport,111,0,65,0,0,0,0,13,6,0,1,2024-02-24,27,1600 - 1700,2024-08-05 10:20:57,22,11,11,18,A278,Satellite 7,176,13,165,22
LAX,Los Angeles International Airport,280,0,245,324,140,69,0,30,9,29,6,2024-02-24,128,1700 - 1800,2024-08-05 10:20:57,75,41,288,75,A278,Satellite 7,1087,26,799,72
LAX,Los Angeles International Airport,133,0,205,20,0,0,0,18,9,10,2,2024-02-24,64,1800 - 1900,2024-08-05 10:20:57,37,22,117,37,A278,Satellite 7,368,15,251,37
LAX,Los Angeles International Airport,191,0,590,285,38,0,0,25,36,26,5,2024-02-24,220,0500 - 0600,2024-08-05 10:20:57,52,30,309,52,A273,Tom Bradley International Terminal,1130,23,821,50
LAX,Los Angeles International Airport,540,0,517,68,3,6,0,17,38,36,5,2024-02-24,102,0600 - 0700,2024-08-05 10:20:57,71,18,728,70,A273,Tom Bradley International Terminal,1170,14,442,71
LAX,Los Angeles International Airport,1066,0,212,245,17,8,0,14,36,50,6,2024-02-24,274,0700 - 0800,2024-08-05 10:20:57,72,19,624,71,A273,Tom Bradley International Terminal,1598,11,974,72
LAX,Los Angeles International Airport,597,0,783,340,50,43,7,22,35,56,8,2024-02-24,138,0800 - 0900,2024-08-05 10:20:57,100,26,965,100,A273,Tom Bradley International Terminal,1876,18,911,100
LAX,Los Angeles International Airport,315,0,586,277,10,28,0,23,32,36,6,2024-02-24,97,0900 - 1000,2024-08-05 10:20:57,85,26,821,81,A273,Tom Bradley International Terminal,1252,18,431,85
LAX,Los Angeles International Airport,410,0,622,184,102,50,0,24,30,46,6,2024-02-24,129,1000 - 1100,2024-08-05 10:20:57,72,29,669,72,A273,Tom Bradley International Terminal,1414,19,745,70
LAX,Los Angeles International Airport,452,0,401,94,12,0,0,17,25,27,5,2024-02-24,150,1100 - 1200,2024-08-05 10:20:57,54,21,402,54,A273,Tom Bradley International Terminal,986,14,584,47
LAX,Los Angeles International Airport,379,0,468,360,205,53,0,28,30,44,7,2024-02-24,105,1200 - 1300,2024-08-05 10:20:57,70,35,925,70,A273,Tom Bradley International Terminal,1509,17,584,58
LAX,Los Angeles International Airport,592,0,557,396,71,0,0,21,45,48,6,2024-02-24,204,1300 - 1400,2024-08-05 10:20:57,54,29,880,54,A273,Tom Bradley International Terminal,1664,13,784,47
LAX,Los Angeles International Airport,536,0,508,460,39,0,0,22,52,44,7,2024-02-24,158,1400 - 1500,2024-08-05 10:20:57,49,29,941,49,A273,Tom Bradley International Terminal,1587,12,646,44
LAX,Los Angeles International Airport,975,0,952,466,185,22,0,22,37,81,10,2024-02-24,248,1500 - 1600,2024-08-05 10:20:57,65,30,1151,65,A273,Tom Bradley International Terminal,2681,15,1530,61
LAX,Los Angeles International Airport,546,0,441,247,127,0,0,22,36,38,6,2024-02-24,148,1600 - 1700,2024-08-05 10:20:57,57,30,680,57,A273,Tom Bradley International Terminal,1399,14,719,52
LAX,Los Angeles International Airport,284,0,361,23,0,0,0,17,29,20,4,2024-02-24,42,1700 - 1800,2024-08-05 10:20:57,40,18,394,40,A273,Tom Bradley International Terminal,688,16,294,40
LAX,Los Angeles International Airport,675,0,596,246,115,31,0,22,30,50,8,2024-02-24,193,1800 - 1900,2024-08-05 10:20:57,71,26,729,71,A273,Tom Bradley International Terminal,1713,18,984,59
LAX,Los Angeles International Airport,753,0,799,201,130,12,0,20,33,48,9,2024-02-24,287,1900 - 2000,2024-08-05 10:20:57,64,30,660,64,A273,Tom Bradley International Terminal,1943,16,1283,63
LAX,Los Angeles International Airport,740,0,738,298,193,8,0,22,27,49,10,2024-02-24,269,2000 - 2100,2024-08-05 10:20:57,61,39,484,61,A273,Tom Bradley International Terminal,2026,17,1542,58
LAX,Los Angeles International Airport,706,0,694,15,0,0,0,15,34,43,7,2024-02-24,217,2100 - 2200,2024-08-05 10:20:57,33,16,442,33,A273,Tom Bradley International Terminal,1458,14,1016,32
LAX,Los Angeles International Airport,444,0,375,36,3,0,0,16,34,25,5,2024-02-24,23,2200 - 2300,2024-08-05 10:20:57,46,18,278,46,A273,Tom Bradley International Terminal,883,15,605,41
LAX,Los Angeles International Airport,293,0,268,0,0,0,0,15,21,17,3,2024-02-24,29,2300 - 0000,2024-08-05 10:20:57,29,16,140,28,A273,Tom Bradley International Terminal,578,15,438,29
LAX,Los Angeles International Airport,226,0,137,99,159,133,0,34,6,21,4,2024-02-25,114,1000 - 1100,2024-08-05 10:20:57,89,43,185,89,A278,Satellite 7,775,32,590,89
LAX,Los Angeles International Airport,161,0,109,40,0,0,0,16,6,8,1,2024-02-25,62,1200 - 1300,2024-08-05 10:20:57,41,23,86,41,A278,Satellite 7,318,14,232,34
LAX,Los Angeles International Airport,131,0,43,0,0,0,0,11,6,4,1,2024-02-25,19,1300 - 1400,2024-08-05 10:20:57,19,12,9,15,A278,Satellite 7,178,11,169,19
LAX,Los Angeles International Airport,155,0,0,0,0,0,0,8,7,3,1,2024-02-25,45,1400 - 1500,2024-08-05 10:20:57,14,7,12,13,A278,Satellite 7,158,8,146,14
LAX,Los Angeles International Airport,251,0,30,0,0,0,0,9,8,8,2,2024-02-25,30,1500 - 1600,2024-08-05 10:20:57,19,10,34,18,A278,Satellite 7,289,9,255,19
LAX,Los Angeles International Airport,236,0,162,89,0,0,0,18,6,14,3,2024-02-25,93,1600 - 1700,2024-08-05 10:20:57,41,26,43,41,A278,Satellite 7,501,17,458,41
LAX,Los Angeles International Airport,136,0,79,80,134,133,31,43,8,20,3,2024-02-25,87,1700 - 1800,2024-08-05 10:20:57,103,63,184,103,A278,Satellite 7,613,35,429,99
LAX,Los Angeles International Airport,70,0,31,8,59,185,0,49,7,9,2,2024-02-25,74,1800 - 1900,2024-08-05 10:20:57,83,56,35,83,A278,Satellite 7,362,49,327,83
LAX,Los Angeles International Airport,55,0,0,48,94,0,0,36,7,3,1,2024-02-25,39,1900 - 2000,2024-08-05 10:20:57,59,36,79,58,A278,Satellite 7,200,35,121,59
LAX,Los Angeles International Airport,409,0,648,355,100,2,0,24,43,51,6,2024-02-25,264,0500 - 0600,2024-08-05 10:20:57,62,27,542,62,A273,Tom Bradley International Terminal,1565,22,1023,54
LAX,Los Angeles International Airport,377,0,751,689,439,173,0,33,42,73,10,2024-02-25,279,0600 - 0700,2024-08-05 10:20:57,89,43,1173,89,A273,Tom Bradley International Terminal,2502,25,1329,78
LAX,Los Angeles International Airport,302,0,352,149,0,0,0,19,41,23,3,2024-02-25,80,0700 - 0800,2024-08-05 10:20:57,42,24,397,42,A273,Tom Bradley International Terminal,826,14,429,40
LAX,Los Angeles International Airport,685,0,504,289,41,25,0,20,36,41,6,2024-02-25,157,0800 - 0900,2024-08-05 10:20:57,89,22,638,89,A273,Tom Bradley International Terminal,1585,19,947,89
LAX,Los Angeles International Airport,517,0,562,374,531,203,0,33,45,67,8,2024-02-25,200,0900 - 1000,2024-08-05 10:20:57,78,39,1339,78,A273,Tom Bradley International Terminal,2254,24,915,75
LAX,Los Angeles International Airport,279,0,343,148,24,0,0,21,33,24,4,2024-02-25,63,1000 - 1100,2024-08-05 10:20:57,51,25,388,51,A273,Tom Bradley International Terminal,818,17,430,49
LAX,Los Angeles International Airport,497,0,762,87,3,0,0,18,34,41,6,2024-02-25,175,1100 - 1200,2024-08-05 10:20:57,52,20,628,52,A273,Tom Bradley International Terminal,1390,16,762,49
LAX,Los Angeles International Airport,586,0,705,226,13,0,0,19,34,45,8,2024-02-25,175,1200 - 1300,2024-08-05 10:20:57,50,24,679,50,A273,Tom Bradley International Terminal,1575,16,896,42
LAX,Los Angeles International Airport,645,0,632,236,0,0,0,18,40,48,5,2024-02-25,225,1300 - 1400,2024-08-05 10:20:57,43,24,769,43,A273,Tom Bradley International Terminal,1561,13,792,42
LAX,Los Angeles International Airport,774,0,930,28,0,0,0,15,44,46,8,2024-02-25,273,1400 - 1500,2024-08-05 10:20:57,35,19,730,35,A273,Tom Bradley International Terminal,1778,12,1048,30
LAX,Los Angeles International Airport,1006,0,410,30,8,13,0,12,45,38,6,2024-02-25,206,1500 - 1600,2024-08-05 10:20:57,72,12,559,68,A273,Tom Bradley International Terminal,1505,12,946,72
LAX,Los Angeles International Airport,873,0,184,0,0,0,0,10,46,31,5,2024-02-25,148,1600 - 1700,2024-08-05 10:20:57,30,10,490,30,A273,Tom Bradley International Terminal,1088,9,598,30
LAX,Los Angeles International Airport,1139,0,569,35,0,0,0,12,46,49,8,2024-02-25,244,1700 - 1800,2024-08-05 10:20:57,39,14,737,39,A273,Tom Bradley International Terminal,1792,11,1055,39
LAX,Los Angeles International Airport,923,0,606,34,0,0,0,14,35,42,8,2024-02-25,163,1800 - 1900,2024-08-05 10:20:57,38,15,792,38,A273,Tom Bradley International Terminal,1605,12,813,38
LAX,Los Angeles International Airport,782,0,450,98,30,8,0,16,33,38,5,2024-02-25,192,1900 - 2000,2024-08-05 10:20:57,78,17,331,70,A273,Tom Bradley International Terminal,1406,16,1075,78
LAX,Los Angeles International Airport,985,0,652,10,1,0,0,13,36,49,8,2024-02-25,265,2000 - 2100,2024-08-05 10:20:57,47,14,494,47,A273,Tom Bradley International Terminal,1697,13,1203,44
LAX,Los Angeles International Airport,853,0,628,11,0,0,0,13,32,40,7,2024-02-25,237,2100 - 2200,2024-08-05 10:20:57,35,13,482,35,A273,Tom Bradley International Terminal,1532,13,1050,32
LAX,Los Angeles International Airport,691,0,265,11,0,0,0,12,35,29,5,2024-02-25,75,2200 - 2300,2024-08-05 10:20:57,33,14,341,33,A273,Tom Bradley International Terminal,996,11,655,31
LAX,Los Angeles International Airport,425,0,334,8,0,0,0,14,26,22,4,2024-02-25,64,2300 - 0000,2024-08-05 10:20:57,36,15,163,36,A273,Tom Bradley International Terminal,789,14,626,36
LAX,Los Angeles International Airport,94,0,66,55,70,16,0,30,6,7,1,2024-02-26,44,1000 - 1100,2024-08-05 10:20:57,63,36,121,63,A278,Satellite 7,308,26,187,63
LAX,Los Angeles International Airport,41,0,96,110,59,0,0,32,6,3,2,2024-02-26,38,1100 - 1200,2024-08-05 10:20:57,59,38,63,59,A278,Satellite 7,309,31,246,59
LAX,Los Angeles International Airport,74,0,53,96,61,25,0,32,6,6,1,2024-02-26,43,1200 - 1300,2024-08-05 10:20:57,67,38,123,67,A278,Satellite 7,315,28,192,67
LAX,Los Angeles International Airport,152,0,174,0,0,0,0,16,5,7,2,2024-02-26,45,1300 - 1400,2024-08-05 10:20:57,26,13,16,20,A278,Satellite 7,333,16,317,26
LAX,Los Angeles International Airport,140,0,30,0,0,0,0,10,6,3,1,2024-02-26,18,1400 - 1500,2024-08-05 10:20:57,19,7,10,14,A278,Satellite 7,173,10,163,19
LAX,Los Angeles International Airport,85,0,44,0,0,0,0,12,7,2,1,2024-02-26,6,1500 - 1600,2024-08-05 10:20:57,20,12,24,20,A278,Satellite 7,131,12,107,20
LAX,Los Angeles International Airport,426,0,106,207,32,73,0,24,7,16,5,2024-02-26,157,1700 - 1800,2024-08-05 10:20:57,85,43,211,85,A278,Satellite 7,860,18,649,83
LAX,Los Angeles International Airport,73,0,198,56,16,0,0,23,7,12,2,2024-02-26,40,1800 - 1900,2024-08-05 10:20:57,54,36,51,54,A278,Satellite 7,355,21,304,51
LAX,Los Angeles International Airport,137,0,8,0,0,0,0,7,7,2,1,2024-02-26,29,1900 - 2000,2024-08-05 10:20:57,17,9,49,17,A278,Satellite 7,147,6,98,17
LAX,Los Angeles International Airport,249,0,468,537,339,301,19,39,33,51,7,2024-02-26,277,0500 - 0600,2024-08-05 10:20:57,106,49,941,106,A273,Tom Bradley International Terminal,1964,29,1023,89
LAX,Los Angeles International Airport,398,0,397,95,305,389,0,37,32,47,7,2024-02-26,177,0600 - 0700,2024-08-05 10:20:57,81,57,753,81,A273,Tom Bradley International Terminal,1631,20,878,80
LAX,Los Angeles International Airport,114,0,90,127,138,0,0,31,31,20,2,2024-02-26,51,0700 - 0800,2024-08-05 10:20:57,60,44,279,60,A273,Tom Bradley International Terminal,489,15,210,54
LAX,Los Angeles International Airport,296,0,550,451,205,127,47,33,37,51,7,2024-02-26,120,0800 - 0900,2024-08-05 10:20:57,103,37,882,103,A273,Tom Bradley International Terminal,1727,30,845,103
LAX,Los Angeles International Airport,329,0,411,259,190,614,240,50,42,66,8,2024-02-26,174,0900 - 1000,2024-08-05 10:20:57,117,65,1389,117,A273,Tom Bradley International Terminal,2109,23,720,104
LAX,Los Angeles International Airport,290,0,295,94,187,137,0,32,31,29,5,2024-02-26,102,1000 - 1100,2024-08-05 10:20:57,89,51,459,89,A273,Tom Bradley International Terminal,1032,17,573,78
LAX,Los Angeles International Airport,158,0,336,429,133,0,0,31,37,29,5,2024-02-26,104,1100 - 1200,2024-08-05 10:20:57,58,39,462,58,A273,Tom Bradley International Terminal,1085,25,623,55
LAX,Los Angeles International Airport,489,0,526,93,0,0,0,17,33,34,6,2024-02-26,102,1200 - 1300,2024-08-05 10:20:57,41,18,564,40,A273,Tom Bradley International Terminal,1142,16,578,41
LAX,Los Angeles International Airport,730,0,622,374,236,70,0,25,44,62,7,2024-02-26,232,1300 - 1400,2024-08-05 10:20:57,68,35,1086,68,A273,Tom Bradley International Terminal,2094,15,1008,62
