AirportCode,AirportName,Average_0_15_PassengerCount,Average_121_PassengerCount,Average_16_30_PassengerCount,Average_31_45_PassengerCount,Average_46_60_PassengerCount,Average_61_90_PassengerCount,Average_91_120_PassengerCount,AverageWait,BoothsUsed,ExcludedPassengerCount,FlightCount,FlightDate,GlobalEntryPassengerCount,HourRange,LastUpdated,MaxWait,NonUsaPassengerAverageWait,NonUsaPassengerCount,NonUsaPassengerMaxWait,SiteId,TerminalName,TotalPassengerCount,UsaPassengerAverageWait,UsaPassengerCount,UsaPassengerMaxWait
LAX,Los Angeles International Airport,497,0,336,336,125,4,0,23,22,42,7,2023-01-30,160,0600 - 0700,2024-08-05 10:11:27,64,34,646,64,A273,Tom Bradley International Terminal,1340,14,694,61
LAX,Los Angeles International Airport,249,0,82,1,0,0,0,11,20,10,2,2023-01-30,22,0700 - 0800,2024-08-05 10:11:27,35,12,179,35,A273,Tom Bradley International Terminal,342,11,163,26
LAX,Los Angeles International Airport,320,0,511,269,91,20,11,26,20,33,4,2023-01-30,35,0800 - 0900,2024-08-05 10:11:27,114,28,784,103,A273,Tom Bradley International Terminal,1255,23,471,114
LAX,Los Angeles International Airport,327,0,179,63,63,8,0,19,19,21,4,2023-01-30,81,0900 - 1000,2024-08-05 10:11:27,68,20,381,67,A273,Tom Bradley International Terminal,661,19,280,68
LAX,Los Angeles International Airport,366,0,266,190,44,0,0,21,36,25,6,2023-01-30,82,1000 - 1100,2024-08-05 10:11:27,58,21,330,58,A273,Tom Bradley International Terminal,891,20,561,58
LAX,Los Angeles International Airport,722,0,225,55,5,0,0,12,41,30,5,2023-01-30,54,1100 - 1200,2024-08-05 10:11:27,57,13,485,57,A273,Tom Bradley International Terminal,1037,12,552,57
LAX,Los Angeles International Airport,728,0,893,508,116,0,0,22,50,63,10,2023-01-30,179,1200 - 1300,2024-08-05 10:11:27,54,26,982,54,A273,Tom Bradley International Terminal,2308,19,1326,51
LAX,Los Angeles International Airport,965,0,263,46,0,0,0,10,45,41,6,2023-01-30,91,1300 - 1400,2024-08-05 10:11:27,41,12,628,41,A273,Tom Bradley International Terminal,1315,9,687,39
LAX,Los Angeles International Airport,678,0,473,178,18,0,0,17,39,37,7,2023-01-30,85,1400 - 1500,2024-08-05 10:11:27,60,20,523,60,A273,Tom Bradley International Terminal,1384,16,861,60
LAX,Los Angeles International Airport,512,0,655,357,25,0,0,21,42,53,8,2023-01-30,124,1500 - 1600,2024-08-05 10:11:27,55,24,1026,55,A273,Tom Bradley International Terminal,1602,15,576,45
LAX,Los Angeles International Airport,282,0,684,671,49,0,0,27,41,47,9,2023-01-30,127,1600 - 1700,2024-08-05 10:11:27,59,32,925,59,A273,Tom Bradley International Terminal,1733,20,808,55
LAX,Los Angeles International Airport,386,0,584,188,33,0,0,20,38,29,7,2023-01-30,121,1700 - 1800,2024-08-05 10:11:27,51,26,443,51,A273,Tom Bradley International Terminal,1220,18,777,49
LAX,Los Angeles International Airport,314,0,195,0,0,0,0,14,31,8,3,2023-01-30,38,1800 - 1900,2024-08-05 10:11:27,30,14,203,28,A273,Tom Bradley International Terminal,517,13,314,30
LAX,Los Angeles International Airport,453,0,636,208,71,27,3,22,31,46,7,2023-01-30,126,1900 - 2000,2024-08-05 10:11:27,93,29,558,78,A273,Tom Bradley International Terminal,1444,19,886,93
LAX,Los Angeles International Airport,436,0,565,210,92,0,0,22,33,31,6,2023-01-30,130,2000 - 2100,2024-08-05 10:11:27,59,33,507,59,A273,Tom Bradley International Terminal,1334,15,827,40
LAX,Los Angeles International Airport,299,0,463,42,0,0,0,17,19,24,5,2023-01-30,65,2100 - 2200,2024-08-05 10:11:27,35,21,217,35,A273,Tom Bradley International Terminal,828,16,611,35
LAX,Los Angeles International Airport,288,0,277,22,0,0,0,16,19,18,4,2023-01-30,33,2200 - 2300,2024-08-05 10:11:27,40,17,190,36,A273,Tom Bradley International Terminal,605,15,415,40
LAX,Los Angeles International Airport,135,0,33,0,0,0,0,10,18,5,1,2023-01-30,3,2300 - 0000,2024-08-05 10:11:27,20,11,24,20,A273,Tom Bradley International Terminal,173,10,149,20
LAX,Los Angeles International Airport,11,0,0,0,0,0,0,1,1,1,1,2023-01-31,0,1300 - 1400,2024-08-05 10:11:27,2,0,0,0,A27F,Atlantic Aviation GAF,12,1,12,2
LAX,Los Angeles International Airport,105,0,140,90,18,105,0,34,6,13,2,2023-01-31,29,1000 - 1100,2024-08-05 10:11:27,81,50,195,81,A278,Satellite 7,471,23,276,74
LAX,Los Angeles International Airport,239,0,55,0,0,0,0,10,8,7,2,2023-01-31,45,1700 - 1800,2024-08-05 10:11:27,30,11,60,27,A278,Satellite 7,301,9,241,30
LAX,Los Angeles International Airport,120,0,11,0,0,0,0,7,8,4,1,2023-01-31,17,1800 - 1900,2024-08-05 10:11:27,18,9,80,18,A278,Satellite 7,135,4,55,16
LAX,Los Angeles International Airport,153,0,174,146,58,0,0,25,23,15,3,2023-01-31,99,0500 - 0600,2024-08-05 10:11:27,57,31,215,54,A273,Tom Bradley International Terminal,546,21,331,57
LAX,Los Angeles International Airport,835,0,282,43,10,3,0,12,24,36,7,2023-01-31,98,0600 - 0700,2024-08-05 10:11:27,62,14,550,60,A273,Tom Bradley International Terminal,1209,10,659,62
LAX,Los Angeles International Airport,374,1,238,148,23,29,15,22,23,24,4,2023-01-31,12,0700 - 0800,2024-08-05 10:11:27,122,26,419,110,A273,Tom Bradley International Terminal,852,19,433,122
LAX,Los Angeles International Airport,327,0,172,226,75,2,0,22,21,22,4,2023-01-31,48,0800 - 0900,2024-08-05 10:11:27,67,34,423,67,A273,Tom Bradley International Terminal,824,11,401,55
LAX,Los Angeles International Airport,468,0,203,42,11,1,0,14,19,21,5,2023-01-31,68,0900 - 1000,2024-08-05 10:11:27,61,20,324,61,A273,Tom Bradley International Terminal,746,10,422,56
LAX,Los Angeles International Airport,479,0,293,68,2,0,0,15,36,26,4,2023-01-31,90,1000 - 1100,2024-08-05 10:11:27,47,20,295,44,A273,Tom Bradley International Terminal,868,13,573,47
LAX,Los Angeles International Airport,487,0,259,14,1,0,0,13,36,19,4,2023-01-31,69,1100 - 1200,2024-08-05 10:11:27,47,14,310,36,A273,Tom Bradley International Terminal,780,13,470,47
LAX,Los Angeles International Airport,1041,0,407,14,24,1,0,12,46,49,6,2023-01-31,126,1200 - 1300,2024-08-05 10:11:27,61,13,627,58,A273,Tom Bradley International Terminal,1536,12,909,61
LAX,Los Angeles International Airport,453,0,557,263,4,0,0,20,42,38,6,2023-01-31,93,1300 - 1400,2024-08-05 10:11:27,49,24,840,49,A273,Tom Bradley International Terminal,1315,13,475,43
LAX,Los Angeles International Airport,579,0,282,99,19,0,0,15,36,29,5,2023-01-31,77,1400 - 1500,2024-08-05 10:11:27,54,16,281,54,A273,Tom Bradley International Terminal,1008,15,727,51
LAX,Los Angeles International Airport,504,0,646,250,1,0,0,19,39,39,8,2023-01-31,136,1500 - 1600,2024-08-05 10:11:27,47,25,724,47,A273,Tom Bradley International Terminal,1440,14,716,38
LAX,Los Angeles International Airport,675,0,156,0,0,0,0,9,35,26,4,2023-01-31,81,1600 - 1700,2024-08-05 10:11:27,29,12,391,29,A273,Tom Bradley International Terminal,857,7,466,29
LAX,Los Angeles International Airport,830,0,764,118,5,10,0,17,30,45,9,2023-01-31,167,1700 - 1800,2024-08-05 10:11:27,76,21,565,48,A273,Tom Bradley International Terminal,1772,15,1207,76
LAX,Los Angeles International Airport,523,0,473,135,38,4,0,18,24,36,5,2023-01-31,108,1900 - 2000,2024-08-05 10:11:27,64,25,482,64,A273,Tom Bradley International Terminal,1209,14,727,55
LAX,Los Angeles International Airport,649,0,247,0,0,0,0,12,21,26,6,2023-01-31,80,2000 - 2100,2024-08-05 10:11:27,29,11,271,29,A273,Tom Bradley International Terminal,922,12,651,29
LAX,Los Angeles International Airport,398,0,392,146,52,0,0,21,19,31,6,2023-01-31,37,2100 - 2200,2024-08-05 10:11:27,57,27,444,57,A273,Tom Bradley International Terminal,1019,16,575,53
LAX,Los Angeles International Airport,310,0,412,73,0,0,0,18,18,23,5,2023-01-31,52,2200 - 2300,2024-08-05 10:11:27,43,19,272,43,A273,Tom Bradley International Terminal,818,17,546,42
LAX,Los Angeles International Airport,0,0,90,81,0,0,0,29,17,4,1,2023-01-31,0,2300 - 0000,2024-08-05 10:11:27,38,31,50,38,A273,Tom Bradley International Terminal,175,29,125,38
LAX,Los Angeles International Airport,132,0,100,51,107,7,0,28,8,12,2,2023-02-01,26,1000 - 1100,2024-08-05 10:11:35,64,36,202,64,A278,Satellite 7,409,20,207,58
LAX,Los Angeles International Airport,181,0,0,0,0,0,0,5,6,4,2,2023-02-01,17,1700 - 1800,2024-08-05 10:11:35,14,6,52,14,A278,Satellite 7,185,5,133,13
LAX,Los Angeles International Airport,84,0,72,0,0,0,0,14,6,4,1,2023-02-01,15,1800 - 1900,2024-08-05 10:11:35,30,17,119,30,A278,Satellite 7,160,8,41,28
LAX,Los Angeles International Airport,99,0,0,0,0,0,0,6,5,4,1,2023-02-01,8,2000 - 2100,2024-08-05 10:11:35,15,8,25,15,A278,Satellite 7,103,6,78,13
LAX,Los Angeles International Airport,167,0,182,242,146,237,66,44,23,42,5,2023-02-01,103,0500 - 0600,2024-08-05 10:11:35,113,62,570,113,A273,Tom Bradley International Terminal,1082,25,512,107
LAX,Los Angeles International Airport,403,0,272,57,120,331,0,34,22,36,7,2023-02-01,85,0600 - 0700,2024-08-05 10:11:35,89,49,706,89,A273,Tom Bradley International Terminal,1219,15,513,84
LAX,Los Angeles International Airport,228,0,177,144,99,11,0,25,22,23,4,2023-02-01,23,0700 - 0800,2024-08-05 10:11:35,73,31,489,73,A273,Tom Bradley International Terminal,682,10,193,66
LAX,Los Angeles International Airport,355,0,153,239,337,351,27,41,24,43,5,2023-02-01,78,0800 - 0900,2024-08-05 10:11:35,103,54,941,103,A273,Tom Bradley International Terminal,1505,19,564,103
LAX,Los Angeles International Airport,345,0,76,112,158,54,0,26,22,21,5,2023-02-01,63,0900 - 1000,2024-08-05 10:11:35,68,39,455,68,A273,Tom Bradley International Terminal,766,8,311,68
LAX,Los Angeles International Airport,194,0,167,11,0,0,0,15,32,12,3,2023-02-01,25,1000 - 1100,2024-08-05 10:11:35,41,15,168,41,A273,Tom Bradley International Terminal,384,15,216,41
LAX,Los Angeles International Airport,915,0,595,191,22,4,0,16,37,59,9,2023-02-01,96,1100 - 1200,2024-08-05 10:11:35,62,19,1007,61,A273,Tom Bradley International Terminal,1786,14,779,62
LAX,Los Angeles International Airport,361,0,655,104,27,4,0,20,38,42,5,2023-02-01,90,1200 - 1300,2024-08-05 10:11:35,68,22,493,68,A273,Tom Bradley International Terminal,1193,18,700,68
LAX,Los Angeles International Airport,710,0,272,20,9,0,0,12,37,34,5,2023-02-01,67,1300 - 1400,2024-08-05 10:11:35,60,13,559,59,A273,Tom Bradley International Terminal,1045,10,486,60
LAX,Los Angeles International Airport,591,0,407,69,27,10,0,16,40,36,5,2023-02-01,80,1400 - 1500,2024-08-05 10:11:35,68,16,600,68,A273,Tom Bradley International Terminal,1140,16,540,65
LAX,Los Angeles International Airport,536,0,519,477,96,0,0,23,31,45,9,2023-02-01,172,1500 - 1600,2024-08-05 10:11:35,59,24,886,59,A273,Tom Bradley International Terminal,1673,22,787,59
LAX,Los Angeles International Airport,299,0,425,467,244,163,8,34,36,48,8,2023-02-01,143,1600 - 1700,2024-08-05 10:11:35,96,44,994,96,A273,Tom Bradley International Terminal,1654,19,660,56
LAX,Los Angeles International Airport,340,0,300,50,220,115,0,29,29,33,6,2023-02-01,108,1700 - 1800,2024-08-05 10:11:35,72,51,441,72,A273,Tom Bradley International Terminal,1058,15,617,61
LAX,Los Angeles International Airport,120,0,10,6,0,0,0,7,14,4,1,2023-02-01,7,1800 - 1900,2024-08-05 10:11:35,32,6,107,32,A273,Tom Bradley International Terminal,140,8,33,16
LAX,Los Angeles International Airport,498,0,228,295,148,23,0,24,25,36,6,2023-02-01,84,1900 - 2000,2024-08-05 10:11:35,65,32,717,65,A273,Tom Bradley International Terminal,1228,12,511,63
LAX,Los Angeles International Airport,227,0,245,166,69,25,0,26,24,22,5,2023-02-01,48,2000 - 2100,2024-08-05 10:11:35,68,37,356,68,A273,Tom Bradley International Terminal,754,16,398,50
LAX,Los Angeles International Airport,178,0,319,51,19,5,0,21,18,18,4,2023-02-01,16,2100 - 2200,2024-08-05 10:11:35,74,26,233,74,A273,Tom Bradley International Terminal,590,17,357,62
LAX,Los Angeles International Airport,278,0,406,66,10,0,0,18,17,20,5,2023-02-01,31,2200 - 2300,2024-08-05 10:11:35,50,22,321,50,A273,Tom Bradley International Terminal,780,16,459,50
LAX,Los Angeles International Airport,158,0,222,9,0,0,0,17,12,14,3,2023-02-01,12,2300 - 0000,2024-08-05 10:11:35,38,19,197,38,A273,Tom Bradley International Terminal,403,15,206,30
LAX,Los Angeles International Airport,4,0,0,0,0,0,0,1,1,2,1,2023-02-02,0,1800 - 1900,2024-08-05 10:11:35,3,1,5,2,A27F,Atlantic Aviation GAF,6,3,1,3
LAX,Los Angeles International Airport,139,0,67,33,37,0,0,19,6,5,1,2023-02-02,21,1000 - 1100,2024-08-05 10:11:35,59,31,137,59,A278,Satellite 7,281,8,144,47
LAX,Los Angeles International Airport,50,0,65,55,0,0,0,22,7,3,1,2023-02-02,2,1100 - 1200,2024-08-05 10:11:35,42,28,81,42,A278,Satellite 7,173,18,92,33
LAX,Los Angeles International Airport,65,0,0,0,0,0,0,3,4,1,1,2023-02-02,14,1600 - 1700,2024-08-05 10:11:35,9,3,14,9,A278,Satellite 7,66,3,52,9
LAX,Los Angeles International Airport,117,0,21,0,0,0,0,10,6,4,1,2023-02-02,7,1700 - 1800,2024-08-05 10:11:35,19,9,37,19,A278,Satellite 7,142,10,105,19
LAX,Los Angeles International Airport,79,0,34,0,0,0,0,10,5,4,1,2023-02-02,20,1800 - 1900,2024-08-05 10:11:35,24,14,61,24,A278,Satellite 7,117,6,56,21
LAX,Los Angeles International Airport,67,0,0,0,0,0,0,3,5,0,1,2023-02-02,11,2000 - 2100,2024-08-05 10:11:35,7,4,14,7,A278,Satellite 7,67,2,53,7
LAX,Los Angeles International Airport,227,0,367,261,191,65,0,30,27,33,6,2023-02-02,122,0500 - 0600,2024-08-05 10:11:35,76,41,602,76,A273,Tom Bradley International Terminal,1144,19,542,63
LAX,Los Angeles International Airport,300,0,281,335,120,12,0,26,27,28,6,2023-02-02,63,0600 - 0700,2024-08-05 10:11:35,67,35,610,67,A273,Tom Bradley International Terminal,1076,15,466,66
LAX,Los Angeles International Airport,389,0,119,13,12,14,13,16,22,27,3,2023-02-02,13,0700 - 0800,2024-08-05 10:11:35,104,15,273,103,A273,Tom Bradley International Terminal,587,18,314,104
LAX,Los Angeles International Airport,250,0,112,168,156,57,0,31,19,18,3,2023-02-02,31,0800 - 0900,2024-08-05 10:11:35,83,40,500,83,A273,Tom Bradley International Terminal,761,15,261,83
LAX,Los Angeles International Airport,287,0,147,49,5,0,0,15,16,10,4,2023-02-02,49,0900 - 1000,2024-08-05 10:11:35,49,21,254,49,A273,Tom Bradley International Terminal,498,8,244,49
LAX,Los Angeles International Airport,609,0,96,2,0,0,0,8,23,18,5,2023-02-02,72,1000 - 1100,2024-08-05 10:11:35,32,10,358,32,A273,Tom Bradley International Terminal,725,5,367,31
LAX,Los Angeles International Airport,710,0,327,60,3,1,0,13,29,35,6,2023-02-02,78,1100 - 1200,2024-08-05 10:11:35,66,16,631,66,A273,Tom Bradley International Terminal,1136,11,505,34
LAX,Los Angeles International Airport,532,0,829,338,19,15,12,22,35,61,11,2023-02-02,134,1200 - 1300,2024-08-05 10:11:35,97,27,934,97,A273,Tom Bradley International Terminal,1806,16,872,95
LAX,Los Angeles International Airport,603,0,515,456,281,164,0,29,41,59,8,2023-02-02,110,1300 - 1400,2024-08-05 10:11:35,79,38,1270,79,A273,Tom Bradley International Terminal,2078,16,808,71
LAX,Los Angeles International Airport,417,0,262,186,97,36,0,23,34,33,5,2023-02-02,54,1400 - 1500,2024-08-05 10:11:35,80,30,451,80,A273,Tom Bradley International Terminal,1031,18,580,80
LAX,Los Angeles International Airport,304,0,367,209,113,414,6,39,34,43,9,2023-02-02,120,1500 - 1600,2024-08-05 10:11:35,95,52,913,95,A273,Tom Bradley International Terminal,1456,18,543,85
LAX,Los Angeles International Airport,465,0,506,129,229,157,0,29,33,40,10,2023-02-02,150,1600 - 1700,2024-08-05 10:11:35,85,47,637,85,A273,Tom Bradley International Terminal,1526,17,889,75
LAX,Los Angeles International Airport,391,0,528,88,17,17,0,19,32,32,6,2023-02-02,44,1700 - 1800,2024-08-05 10:11:35,83,21,557,83,A273,Tom Bradley International Terminal,1073,18,516,83
LAX,Los Angeles International Airport,577,0,352,29,8,0,0,14,23,25,5,2023-02-02,114,1900 - 2000,2024-08-05 10:11:35,52,17,482,52,A273,Tom Bradley International Terminal,991,11,509,35
LAX,Los Angeles International Airport,190,0,86,46,0,0,0,15,16,7,2,2023-02-02,27,2000 - 2100,2024-08-05 10:11:35,45,18,234,45,A273,Tom Bradley International Terminal,329,8,95,23
LAX,Los Angeles International Airport,407,0,224,5,18,0,0,14,15,19,5,2023-02-02,23,2100 - 2200,2024-08-05 10:11:35,57,16,295,57,A273,Tom Bradley International Terminal,673,12,378,56
LAX,Los Angeles International Airport,326,0,355,191,14,3,0,21,15,32,6,2023-02-02,18,2200 - 2300,2024-08-05 10:11:35,68,25,510,68,A273,Tom Bradley International Terminal,921,16,411,67
LAX,Los Angeles International Airport,131,0,123,20,0,0,0,18,17,9,2,2023-02-02,11,2300 - 0000,2024-08-05 10:11:35,37,21,134,37,A273,Tom Bradley International Terminal,283,14,149,37
LAX,Los Angeles International Airport,72,0,121,70,100,67,4,38,7,11,2,2023-02-03,26,1000 - 1100,2024-08-05 10:11:35,91,50,279,91,A278,Satellite 7,445,20,166,45
LAX,Los Angeles International Airport,87,0,0,0,0,0,0,6,6,3,1,2023-02-03,23,1600 - 1700,2024-08-05 10:11:35,13,8,17,13,A278,Satellite 7,90,6,73,12
LAX,Los Angeles International Airport,171,0,22,0,0,0,0,8,6,4,2,2023-02-03,25,1700 - 1800,2024-08-05 10:11:35,18,9,52,17,A278,Satellite 7,197,7,145,18
LAX,Los Angeles International Airport,80,0,61,16,0,0,0,16,7,2,1,2023-02-03,22,1800 - 1900,2024-08-05 10:11:35,33,19,118,33,A278,Satellite 7,159,6,41,33
LAX,Los Angeles International Airport,70,0,0,0,0,0,0,4,5,3,1,2023-02-03,6,2100 - 2200,2024-08-05 10:11:35,9,4,18,9,A278,Satellite 7,73,4,55,9
LAX,Los Angeles International Airport,65,0,335,188,99,0,0,30,25,23,4,2023-02-03,90,0500 - 0600,2024-08-05 10:11:35,59,39,324,59,A273,Tom Bradley International Terminal,710,22,386,59
LAX,Los Angeles International Airport,575,0,365,95,0,0,0,14,25,27,7,2023-02-03,103,0600 - 0700,2024-08-05 10:11:35,41,18,640,40,A273,Tom Bradley International Terminal,1062,8,422,41
LAX,Los Angeles International Airport,355,0,179,94,15,0,0,16,25,18,2,2023-02-03,19,0700 - 0800,2024-08-05 10:11:35,48,18,567,48,A273,Tom Bradley International Terminal,661,6,94,36
LAX,Los Angeles International Airport,381,0,230,217,175,339,85,42,27,40,6,2023-02-03,66,0800 - 0900,2024-08-05 10:11:35,120,55,910,119,A273,Tom Bradley International Terminal,1467,22,557,120
LAX,Los Angeles International Airport,450,0,192,56,26,447,129,44,34,36,8,2023-02-03,132,0900 - 1000,2024-08-05 10:11:35,107,64,817,107,A273,Tom Bradley International Terminal,1336,14,519,106
LAX,Los Angeles International Airport,80,0,158,78,58,0,0,27,26,12,3,2023-02-03,35,1000 - 1100,2024-08-05 10:11:35,59,36,197,59,A273,Tom Bradley International Terminal,386,18,189,55
LAX,Los Angeles International Airport,721,0,396,164,54,1,0,17,30,37,7,2023-02-03,70,1100 - 1200,2024-08-05 10:11:35,63,20,720,57,A273,Tom Bradley International Terminal,1373,14,653,63
LAX,Los Angeles International Airport,478,0,595,204,35,16,0,20,35,34,6,2023-02-03,121,1200 - 1300,2024-08-05 10:11:35,82,22,714,82,A273,Tom Bradley International Terminal,1362,18,648,82
LAX,Los Angeles International Airport,251,0,514,336,2,0,0,23,39,29,6,2023-02-03,107,1300 - 1400,2024-08-05 10:11:35,46,28,648,46,A273,Tom Bradley International Terminal,1132,16,484,38
LAX,Los Angeles International Airport,572,0,419,76,0,0,0,15,35,39,6,2023-02-03,67,1400 - 1500,2024-08-05 10:11:35,45,18,489,45,A273,Tom Bradley International Terminal,1106,13,617,44
LAX,Los Angeles International Airport,573,0,587,333,44,0,0,21,41,55,9,2023-02-03,118,1500 - 1600,2024-08-05 10:11:35,58,25,1017,58,A273,Tom Bradley International Terminal,1592,13,575,40
LAX,Los Angeles International Airport,367,0,512,118,10,0,0,18,35,30,5,2023-02-03,114,1600 - 1700,2024-08-05 10:11:35,48,22,592,48,A273,Tom Bradley International Terminal,1037,14,445,36
LAX,Los Angeles International Airport,976,0,588,51,0,0,0,14,32,49,12,2023-02-03,138,1700 - 1800,2024-08-05 10:11:35,37,17,881,37,A273,Tom Bradley International Terminal,1664,9,783,32
LAX,Los Angeles International Airport,202,0,273,56,0,0,0,18,29,15,2,2023-02-03,54,1800 - 1900,2024-08-05 10:11:35,40,20,279,40,A273,Tom Bradley International Terminal,546,16,267,35
LAX,Los Angeles International Airport,262,0,244,142,46,0,0,21,30,21,4,2023-02-03,66,1900 - 2000,2024-08-05 10:11:35,54,28,371,54,A273,Tom Bradley International Terminal,715,14,344,50
LAX,Los Angeles International Airport,329,0,123,8,0,0,0,12,20,8,3,2023-02-03,28,2000 - 2100,2024-08-05 10:11:35,33,15,236,32,A273,Tom Bradley International Terminal,468,10,232,33
LAX,Los Angeles International Airport,487,0,447,83,29,27,0,18,19,33,7,2023-02-03,36,2100 - 2200,2024-08-05 10:11:35,88,21,543,88,A273,Tom Bradley International Terminal,1106,16,563,78
LAX,Los Angeles International Airport,231,0,205,36,14,2,0,18,18,15,3,2023-02-03,28,2200 - 2300,2024-08-05 10:11:35,61,18,205,60,A273,Tom Bradley International Terminal,503,17,298,61
LAX,Los Angeles International Airport,133,0,183,327,159,122,0,36,19,23,6,2023-02-03,32,2300 - 0000,2024-08-05 10:11:35,72,42,555,72,A273,Tom Bradley International Terminal,947,28,392,70
LAX,Los Angeles International Airport,131,0,91,28,42,0,0,21,7,8,1,2023-02-04,47,1000 - 1100,2024-08-05 10:11:35,60,36,117,60,A278,Satellite 7,300,12,183,29
LAX,Los Angeles International Airport,45,0,70,43,0,0,0,21,6,2,1,2023-02-04,3,1100 - 1200,2024-08-05 10:11:35,35,22,72,34,A278,Satellite 7,160,20,88,35
LAX,Los Angeles International Airport,106,0,0,0,0,0,0,5,6,3,1,2023-02-04,21,1600 - 1700,2024-08-05 10:11:35,13,6,18,12,A278,Satellite 7,109,5,91,13
LAX,Los Angeles International Airport,165,0,44,0,0,0,0,10,6,5,2,2023-02-04,34,1700 - 1800,2024-08-05 10:11:35,21,11,38,21,A278,Satellite 7,214,10,176,21
LAX,Los Angeles International Airport,85,0,27,0,0,0,0,8,6,4,1,2023-02-04,21,1800 - 1900,2024-08-05 10:11:35,23,12,59,23,A278,Satellite 7,116,5,57,22
LAX,Los Angeles International Airport,123,0,5,0,0,0,0,6,6,2,1,2023-02-04,16,2000 - 2100,2024-08-05 10:11:35,16,8,23,16,A278,Satellite 7,130,6,107,16
LAX,Los Angeles International Airport,16,0,318,283,74,111,0,37,21,26,4,2023-02-04,141,0500 - 0600,2024-08-05 10:11:35,85,54,277,85,A273,Tom Bradley International Terminal,828,29,551,71
LAX,Los Angeles International Airport,377,0,244,357,110,0,0,25,21,30,6,2023-02-04,113,0600 - 0700,2024-08-05 10:11:35,58,32,779,58,A273,Tom Bradley International Terminal,1118,8,339,35
LAX,Los Angeles International Airport,233,0,372,106,25,12,0,21,22,22,4,2023-02-04,42,0700 - 0800,2024-08-05 10:11:35,67,24,542,67,A273,Tom Bradley International Terminal,770,15,228,67
LAX,Los Angeles International Airport,129,0,242,225,218,40,0,35,23,24,3,2023-02-04,35,0800 - 0900,2024-08-05 10:11:35,85,45,429,75,A273,Tom Bradley International Terminal,878,25,449,85
LAX,Los Angeles International Airport,456,0,332,97,24,0,0,17,22,35,5,2023-02-04,95,0900 - 1000,2024-08-05 10:11:35,53,22,509,53,A273,Tom Bradley International Terminal,944,12,435,52
LAX,Los Angeles International Airport,450,0,86,0,0,0,0,9,28,15,4,2023-02-04,30,1000 - 1100,2024-08-05 10:11:35,23,11,274,23,A273,Tom Bradley International Terminal,551,7,277,22
LAX,Los Angeles International Airport,894,0,390,28,5,8,0,13,32,36,8,2023-02-04,106,1100 - 1200,2024-08-05 10:11:35,79,15,720,79,A273,Tom Bradley International Terminal,1361,10,641,79
LAX,Los Angeles International Airport,577,0,467,145,93,71,2,22,40,45,5,2023-02-04,114,1200 - 1300,2024-08-05 10:11:35,99,27,791,98,A273,Tom Bradley International Terminal,1400,15,609,99
LAX,Los Angeles International Airport,673,0,556,409,61,0,0,21,44,53,9,2023-02-04,159,1300 - 1400,2024-08-05 10:11:35,58,29,960,58,A273,Tom Bradley International Terminal,1752,12,792,56
LAX,Los Angeles International Airport,802,0,393,37,13,1,0,13,38,33,7,2023-02-04,155,1400 - 1500,2024-08-05 10:11:35,61,16,444,60,A273,Tom Bradley International Terminal,1279,12,835,61
LAX,Los Angeles International Airport,596,0,605,153,13,0,0,17,37,41,7,2023-02-04,135,1500 - 1600,2024-08-05 10:11:35,58,19,767,58,A273,Tom Bradley International Terminal,1408,15,641,58
LAX,Los Angeles International Airport,503,0,778,253,5,0,0,20,39,44,9,2023-02-04,171,1600 - 1700,2024-08-05 10:11:35,49,23,792,49,A273,Tom Bradley International Terminal,1583,16,791,42
LAX,Los Angeles International Airport,781,0,627,320,123,4,0,21,41,54,11,2023-02-04,126,1700 - 1800,2024-08-05 10:11:35,63,25,1115,63,A273,Tom Bradley International Terminal,1909,14,794,54
LAX,Los Angeles International Airport,644,0,621,213,72,43,0,21,35,48,9,2023-02-04,141,1800 - 1900,2024-08-05 10:11:35,89,24,612,89,A273,Tom Bradley International Terminal,1641,19,1029,89
LAX,Los Angeles International Airport,300,0,141,96,49,0,0,19,31,16,3,2023-02-04,65,1900 - 2000,2024-08-05 10:11:35,56,25,333,56,A273,Tom Bradley International Terminal,602,11,269,55
LAX,Los Angeles International Airport,213,0,118,0,0,0,0,13,15,12,3,2023-02-04,26,2000 - 2100,2024-08-05 10:11:35,27,12,82,25,A273,Tom Bradley International Terminal,343,13,261,27
LAX,Los Angeles International Airport,707,0,374,80,0,0,0,14,17,36,8,2023-02-04,50,2100 - 2200,2024-08-05 10:11:35,45,17,453,45,A273,Tom Bradley International Terminal,1197,12,744,42
LAX,Los Angeles International Airport,260,0,483,178,24,0,0,22,21,26,6,2023-02-04,41,2200 - 2300,2024-08-05 10:11:35,57,26,342,55,A273,Tom Bradley International Terminal,971,20,629,57
LAX,Los Angeles International Airport,291,0,99,0,0,0,0,11,18,13,3,2023-02-04,21,2300 - 0000,2024-08-05 10:11:35,23,12,100,23,A273,Tom Bradley International Terminal,403,11,303,22
LAX,Los Angeles International Airport,14,0,0,0,0,0,0,4,2,2,1,2023-02-05,0,1600 - 1700,2024-08-05 10:11:35,8,0,1,0,A27F,Atlantic Aviation GAF,16,4,15,8
LAX,Los Angeles International Airport,4,0,0,0,0,0,0,3,1,2,1,2023-02-05,0,1700 - 1800,2024-08-05 10:11:35,8,0,1,0,A27F,Atlantic Aviation GAF,6,3,5,8
